Code,Age,Household Number,Household with Children Number,Household with Children Ratio
92119,44.2,25101,3459,0.137803275
74361,37.6,17021,2165,0.127195817
8822,45,30193,5091,0.168615242
8816,45.3,47206,8038,0.170274965
11735,42,34262,4999,0.145905084
14043,44.7,24805,2337,0.094214876
72301,33.3,24523,1996,0.081392978
71603,42,31687,2141,0.067567141
50311,28.7,15909,1711,0.107549186
50312,40.3,16056,2194,0.136646736
71601,29.7,14413,859,0.059598973
84037,32.4,39246,11767,0.299826734
66103,31.7,13236,986,0.074493805
64101,37,325,0,0
66012,40.7,12049,2072,0.171964478
46805,35.2,21940,2906,0.132452142
2818,47.4,18491,3184,0.172191877
15090,42.7,23267,4897,0.210469764
16066,40.5,31054,6603,0.212629613
17019,43.1,18435,2995,0.162462707
75246,32.7,2790,129,0.046236559
78557,29.7,14122,2430,0.172071944
59828,47,5780,820,0.141868512
54455,42.2,18372,2913,0.158556499
43062,37.5,29559,5193,0.175682533
44057,43.5,19698,2307,0.117118489
43031,40.7,13886,2352,0.169379231
44830,38.9,19094,1940,0.101602598
44502,32.9,9324,321,0.034427284
45014,38.1,44095,5957,0.135094682
45426,40.2,15482,805,0.051995866
11548,24.3,2953,355,0.120216729
14219,41.2,12130,1147,0.094558945
29209,37.3,33888,3324,0.098087819
72455,40.8,12553,1667,0.132796941
72104,40.9,24094,2513,0.104299826
78624,49.9,22688,2781,0.122575811
 60431-1057,0,0,0,
63129,44.4,53552,7240,0.135195698
63048,37.3,3908,747,0.191146366
65453,41.1,8653,1035,0.119611695
96101,47,5319,648,0.121827411
38261,43.5,15643,1576,0.100747938
40143,41.4,6066,788,0.129904385
20111,35.1,36771,5647,0.153572108
17013,37.8,36578,4384,0.119853464
19802,39,25995,1823,0.070128871
75214,37.5,35203,5756,0.163508792
30354,33.4,15851,1241,0.07829159
28387,44.7,15605,1544,0.098942647
14607,30.8,16701,347,0.020777199
58504,34.7,27604,3741,0.135523837
92590,34.4,5210,410,0.078694818
46075,30.1,6686,1680,0.251271313
8016,40.4,33621,5107,0.151899111
7652,48,26792,4195,0.15657659
34105,57.9,18207,1809,0.09935739
31216,44.1,16985,2136,0.125758022
92106,39.2,20374,2884,0.14155296
45662-8620,0,0,0,
28379,42.1,24779,1642,0.06626579
27330,38.9,40558,6127,0.151067607
30310,35.3,28976,1240,0.042794036
37916,21,13234,20,0.001511259
30005,38.5,39849,8844,0.221937815
29605,36.2,37573,5163,0.137412504
29609,38.4,30024,3650,0.121569411
97267,44.2,34002,4314,0.12687489
42025,43.8,19680,3103,0.157672764
42055,58.8,2858,294,0.102869139
42003,43.7,28471,3423,0.1202276
71457,29.5,27113,2881,0.10625899
37865,42.3,22146,2867,0.129459045
38111,33.3,43313,3634,0.083900907
37615,42.6,21958,3363,0.153156025
28779,45.3,18678,2335,0.125013385
31028,36.7,6475,756,0.116756757
30114,38.1,55305,10406,0.188156586
31520,37.2,23096,1735,0.075121233
30312,33.4,25052,1087,0.043389749
27105,36.9,40571,4062,0.100120776
27983,45.5,8594,457,0.053176635
40906,39.2,11867,1610,0.135670346
40336,42.4,12829,1091,0.085041702
85041,31,62829,8560,0.136242818
44287,40.1,7878,1340,0.170093932
66102,29.8,32395,4729,0.145979318
83843,27.8,27280,3533,0.129508798
10028,39.2,47278,6046,0.12788189
50613,28.2,44193,6191,0.14009006
20814,41.2,29337,4357,0.148515526
10025,41.8,93257,8714,0.093440707
10027,31.4,65696,4440,0.067584023
90013,43.8,12695,249,0.019614021
17327,44.4,7672,945,0.123175182
50644,41.6,9144,1475,0.161307962
50801,40.2,9485,1216,0.128202425
50023,32.7,38888,8185,0.210476239
19320,40.6,55212,8190,0.148337318
37013,32,99007,15707,0.158645348
30189,40.5,39232,7009,0.178655179
1510,37.6,14086,1952,0.138577311
6320,31.9,27293,1932,0.070787381
81004,37.2,26870,2142,0.079717157
80439,48.4,25231,4261,0.168879553
80224,38.7,19147,2586,0.135060323
61101,35,19451,2017,0.103696468
11961,50.4,13042,1532,0.117466646
88240,31.1,41390,7195,0.173834259
11010,42.9,25021,4072,0.162743296
19560,40.5,7972,894,0.112142499
82609,39.6,18044,2592,0.143648858
11040,44.9,42045,6645,0.158044952
1013,36.1,22980,2018,0.087815492
17340,43,11203,1643,0.146657145
70345,39.9,9953,1354,0.136039385
76234,37.8,16811,3046,0.181190887
77075,30.4,45002,6735,0.149660015
38237,30.5,15818,1537,0.097167784
92595,35.3,34016,5532,0.162629351
95818,39.6,21860,2199,0.100594694
96094,47.4,6683,704,0.105341912
92410,28.3,45543,5614,0.12326812
91764,31.9,57295,7548,0.131739244
45640,40.6,16296,1555,0.095422189
70438,40,19389,2075,0.107019444
70056,35.5,41082,5871,0.142909303
2124,34.1,57266,4312,0.075297733
42330,41,9056,1608,0.177561837
95901,32,33819,5210,0.154055413
95642,55,7178,649,0.090415157
95660,31.4,35847,5735,0.159985494
98466,36.6,29482,3654,0.123940031
79124,41.3,8895,1856,0.208656549
2719,46.9,16220,2104,0.1297164
2721,38.3,26261,2594,0.098777655
1826,40.4,31635,4167,0.131721195
2122,35.2,24752,1835,0.074135423
17844,40.4,10408,1892,0.181783244
19348,41.9,24195,3888,0.160694358
83440,23.7,37034,8478,0.228924772
40223,41.1,23611,4182,0.177120834
29334,34.6,14459,2467,0.170620375
29010,41.8,12132,657,0.054154303
46012,42.7,20022,1805,0.090150834
85251,38.1,41550,3578,0.086113117
85012,41.4,7573,791,0.10445002
86314,42.5,40136,5178,0.129011361
70047,40.4,12926,1593,0.123239981
41164,42.7,12782,1585,0.124002504
42765,36.7,6259,1209,0.193161847
42437,34.5,8243,673,0.081645032
40228,43.6,16100,1967,0.122173913
29576,60.6,32737,2058,0.062864649
40511,35.6,34278,5244,0.152984421
42539,43.6,9282,1247,0.134346046
40505,40,26437,2246,0.084956689
42420,41.2,38481,4388,0.114030301
42748,40.7,9129,1375,0.150618907
91901,40.6,18360,2461,0.134041394
91754,43.5,34002,3973,0.116846068
92374,35,43864,5799,0.132204085
48415,46.3,9206,1475,0.160221595
97850,36.9,17482,2079,0.11892232
29053,36.7,18797,2192,0.116614353
55411,27.7,31523,4258,0.135075976
19440,40.6,19561,2975,0.152088339
49424,36.8,49331,7767,0.157446636
78956,46.4,5747,748,0.130154863
85381,42.9,25269,2902,0.114844276
85307,30.4,11229,1694,0.150859382
2762,42.4,9283,1661,0.178929225
49749,54.9,4001,384,0.095976006
49677,44,7233,952,0.131618969
49646,42.4,8342,939,0.112562935
49464,38.6,29538,6364,0.215451283
49453,56.7,2426,132,0.054410552
49461,42.8,9274,1408,0.151822299
46033,41.7,39366,9128,0.231875222
55344,33.3,17029,2881,0.169181984
22046,40.1,18901,3677,0.194539971
98684,35.5,29716,4153,0.13975636
76020,42.3,29448,4006,0.136036403
45236,41.2,25186,3055,0.121297546
7960,41.2,45323,6167,0.13606778
93060,33,34141,5660,0.165783076
92021,35.1,70913,9419,0.132824729
91210,35.5,534,103,0.192883895
93611,36.3,49588,8305,0.167480035
63368,38,46166,9676,0.209591474
49047,42.9,14971,1393,0.093046557
20190,39.6,20167,2442,0.121088908
46214,35.2,24816,2929,0.118028691
13601,33.4,37957,4877,0.128487499
20774,43.7,47679,4686,0.098282263
21046,37.2,15825,2377,0.150205371
21871,44.7,2221,250,0.112561909
70526,37.9,18313,2013,0.109921913
38672,37.2,14800,3582,0.242027027
80807,37.8,4625,781,0.168864865
17063,37.2,3300,500,0.151515152
51360,50.7,8402,966,0.114972626
54548,55.9,4905,455,0.092762487
12586,35.9,12379,2064,0.166733985
12883,47.8,4897,417,0.085154176
77049,29.2,36831,7266,0.197279466
14141,45.5,7561,1037,0.13715117
13460,40.2,4462,606,0.135813537
54751,29.3,26294,2952,0.112268959
53711,36.6,50608,7125,0.140788018
53813,38.2,5951,1049,0.176272895
53040,44.2,8233,1380,0.167618122
2860,36.5,46868,4294,0.091619015
22405,36.7,32093,5649,0.176019693
98023,37,50748,7475,0.147296445
68333,29.8,8725,1663,0.190601719
20772,41.7,45815,5876,0.128254938
6010,40.9,60874,7596,0.124782337
15089,48.9,6523,724,0.110991875
6422,47.6,7299,994,0.136183039
8068,39.8,7301,547,0.074921244
15037,49.7,10599,1290,0.121709595
27707,32.9,51974,5723,0.110112749
28202,31,13645,457,0.033492122
27529,36.9,51235,7605,0.148433688
95817,35.9,13908,1136,0.081679609
6519,32.2,15861,1577,0.099426266
6712,46.3,9762,1659,0.169944683
6484,47.7,41589,5125,0.1232297
6606,37.6,47939,5471,0.1141242
93257,31.7,77353,12859,0.166237896
8091,42.6,5613,567,0.1010155
54241,47.6,14166,1470,0.103769589
95132,41.2,42245,5784,0.136915611
11423,41.3,30432,2964,0.097397476
13069,39.3,24429,2747,0.11244832
11731,45.6,30767,5302,0.172327494
13057,48.6,13791,1301,0.094336886
89436,40.5,44304,7849,0.177162333
60099,33.9,30473,4003,0.131362189
53581,45.5,10090,1312,0.130029732
33513,45.6,12851,1431,0.111353202
16319,53.3,1388,142,0.102305476
8012,39.7,38923,4564,0.117257149
7663,44.2,13996,2074,0.148185196
92315,44.2,5304,441,0.083144796
93662,31.6,31060,5126,0.165035415
98198,38.7,38380,4341,0.113105784
75013,39.1,43093,10342,0.239992574
37929,0,0,0,
37664,46,27688,3280,0.118462872
91789,44.8,44924,5815,0.129440833
90504,41.8,33774,4630,0.137087701
15530,46.2,5301,728,0.137332579
15552,44.5,5972,836,0.139986604
15442,41.1,1999,236,0.11805903
90803,45.9,32476,2577,0.079350905
71350,39.2,3820,316,0.082722513
92562,37.7,64987,11554,0.177789404
92507,26.7,59797,4997,0.083566065
73529,41.8,5214,607,0.116417338
73030,37.6,4380,833,0.190182648
74954,35.7,5313,536,0.100884623
74959,42.7,7140,902,0.126330532
76010,26.8,60752,9623,0.158398077
76011,31.1,22868,1747,0.076394962
76012,43.1,25999,3003,0.115504442
75702,31.2,28000,4014,0.143357143
92869,40.3,37247,5450,0.146320509
45414,43.8,20271,1701,0.083912979
8021,37.5,44852,4865,0.10846785
27523,38.8,12576,2569,0.20427799
7936,47.5,11192,1713,0.153055754
8723,44.7,33204,4741,0.142784002
74015,40.6,9074,1050,0.11571523
44313,41.9,26010,2234,0.085890042
73651,40.6,4012,391,0.097457627
17602,38.3,50966,5323,0.104442177
28713,46.8,8894,930,0.104564875
27012,45.3,28643,4510,0.157455574
58301,39,10494,1671,0.159233848
28716,42.8,17963,1948,0.108445137
30523,49.8,12600,1393,0.110555556
75067,32.5,68939,9951,0.144345001
30546,59.2,7277,486,0.066785763
28642,42.6,5945,763,0.128343146
60616,38.4,54788,4520,0.082499817
60606,36.7,3322,94,0.028296207
72450,37.9,39546,5029,0.127168361
72601,40.5,30657,4265,0.13911994
27344,39.9,19324,2996,0.155040364
76110,31.4,32274,4535,0.140515585
29016,40.9,21622,4337,0.20058274
15401,45.4,31369,3408,0.10864229
8028,29.3,21247,2023,0.095213442
8081,37.8,50613,6392,0.126291664
38916,41.3,4998,455,0.091036415
60647,32.3,88588,9193,0.10377252
45417,38.2,29644,1115,0.037613008
43204,35,43262,3556,0.082196847
43812,43.8,18955,2397,0.126457399
32221,37.4,31237,4931,0.157857669
33021,42.6,50485,5819,0.115261959
34452,53.7,12032,1343,0.111619016
32533,42.8,30037,4691,0.156174052
46506,39.4,9805,1677,0.171035186
46567,45.6,9261,1516,0.163697225
62294,40.2,14310,2846,0.198881901
92692,47.8,47310,6788,0.14347918
63077,39.2,11124,1456,0.13088817
92866,34.8,15743,1939,0.123165851
29406,29.7,34997,3687,0.105351887
29555,36.2,5822,689,0.118344212
53182,43.8,9995,1244,0.124462231
53964,43.9,3645,514,0.141015089
53597,43,19657,4316,0.219565549
54501,46.7,20177,2717,0.134658274
53563,39.4,11472,2181,0.190115063
53959,37,14151,2205,0.155819377
54961,41.5,13750,1827,0.132872727
45121,42.2,9019,1020,0.113094578
65711,43.6,9995,1127,0.112756378
37064,41.1,59579,11472,0.192551067
93536,36.6,71003,9950,0.140134924
46750,39.8,26788,3349,0.125018665
46804,40.5,28898,4727,0.163575334
46809,38.5,9312,979,0.105133162
46013,41.4,17322,1736,0.100219374
61571,39.8,25174,5029,0.199769604
12204,35,8408,634,0.075404377
94549,46.2,30119,5998,0.199143398
94556,45.8,16607,3277,0.197326429
92075,45.6,12891,1645,0.127608409
95340,32.9,36217,4104,0.113316951
80829,43.7,6204,828,0.133462282
62966,40.4,15213,1507,0.099060014
92557,32.7,53988,7120,0.131881159
49337,47.7,12148,1469,0.120925255
48122,31.8,10460,1893,0.180975143
80620,29.7,19836,3467,0.174783222
2664,56.4,8787,476,0.054170934
25601,42.9,5625,792,0.1408
48307,39.4,44150,7475,0.169309173
2199,41,1169,29,0.024807528
90601,39.4,32402,4250,0.131164743
90063,32.2,54568,7450,0.136526902
37914,43.4,19540,1416,0.072466735
23237,35.5,24980,3380,0.135308247
8805,35.2,12386,1731,0.139754562
90035,36.7,27569,4841,0.175595778
46792,45.1,3796,663,0.174657534
46835,36.9,36046,6292,0.174554736
46347,41.9,4885,930,0.19037871
46151,41.1,31933,4375,0.137005605
23842,49.3,6528,825,0.126378676
22664,43,9560,1105,0.115585774
24641,43.2,5548,718,0.129416006
72949,43,9510,1652,0.173711882
71953,45.4,14148,2133,0.150763359
91730,33.6,73196,10257,0.140130608
90502,43.1,17971,1519,0.084525068
47441,43.2,9252,1153,0.124621703
90401,37.6,7188,268,0.037284363
90040,35.7,12462,1470,0.117958594
92309,29.8,578,72,0.124567474
92243,33.8,50951,6952,0.13644482
79720,36.8,35407,4206,0.11879007
77009,37.3,36541,4150,0.113571057
92688,37.8,45321,9364,0.206615035
90020,34.8,39616,4582,0.115660339
90404,37.8,23179,2519,0.108675957
95307,30.7,46787,8020,0.171415137
47834,41.8,19473,2469,0.126790941
47164,48.1,4159,563,0.135369079
68776,32.4,14838,2955,0.199150829
55070,34.3,7971,1206,0.151298457
74403,37.6,30705,3786,0.123302394
77039,27.9,29191,4213,0.144325306
77586,41.2,22793,3125,0.137103497
57350,37,15595,2794,0.179159987
57747,55.3,5919,582,0.09832742
68845,31.6,21397,3223,0.150628593
58078,33.2,36412,8033,0.220614083
59044,44.3,12339,1962,0.159008023
59330,40.8,8591,1174,0.136654639
59501,35.6,12869,1688,0.131167923
55362,35.8,19496,3679,0.188705375
40324,35.5,48777,8181,0.167722492
55744,44.4,20666,3007,0.145504694
42445,44.7,10534,1200,0.113916841
55430,32.5,22791,2676,0.117414769
63117,38.8,9169,1277,0.139273639
10005,30.6,8795,886,0.100739056
6604,32.3,27448,1396,0.050859808
13815,41.7,13071,1317,0.100757402
13862,42.4,4336,581,0.133994465
33062,60.8,22939,1118,0.048737957
29108,39.2,21677,1799,0.082991189
38821,38.4,12929,1810,0.139995359
39120,42.1,31174,1825,0.058542375
20852,39.6,46681,6559,0.140506844
15122,47.8,19960,2066,0.103507014
44214,41.5,2547,477,0.187279152
95111,35.2,62504,8697,0.139143095
98119,33.9,26609,2485,0.093389455
63126,43.6,14805,2443,0.16501182
19067,43.9,53263,7991,0.150029101
17055,42.3,37638,5145,0.136696955
16335,42.7,27718,2923,0.105454939
80237,37.2,22128,2254,0.101861894
17402,40.3,38493,5526,0.143558569
17701,37.4,43689,4241,0.09707249
18088,44.5,8743,1311,0.14994853
45230,38.6,28304,4602,0.16259186
11563,44.3,22158,3395,0.153217799
89433,34,22113,3638,0.164518609
8844,41.7,40035,7743,0.19340577
87106,31.3,26308,1779,0.067622016
88201,39.1,26773,3692,0.137900123
31005,35.6,18156,3120,0.171844019
30339,34,24221,1983,0.081871104
30342,33.8,31209,5595,0.179275209
78226,35.3,7992,631,0.078953954
78416,35.6,16147,2264,0.140211804
45238,36.6,46864,5874,0.125341413
85715,49.6,17741,1623,0.091483005
42633,42.1,19826,2297,0.115857964
94553,42,50327,7097,0.141017744
7112,36.8,25288,1464,0.057893072
17050,42.6,38557,6821,0.176906917
19033,37.8,8922,1546,0.173279534
19380,42.3,51511,7527,0.146124129
19041,51.5,6564,803,0.122333943
19301,48,6444,1072,0.1663563
92805,31.3,75290,11135,0.147894807
92113,27.1,59045,7873,0.133338979
95368,29.9,14194,2312,0.162885726
95360,34.4,13422,2257,0.168156758
93635,31,41629,8426,0.202406976
96826,42.1,31787,2478,0.077956397
90065,37.6,46967,4952,0.105435731
62034,40.3,13634,2446,0.17940443
62220,38.1,17915,2205,0.123081217
83501,41.1,35329,4317,0.122194231
83704,37.5,40672,5304,0.130409127
96786,27.1,43962,9728,0.221282016
96793,38.8,34407,4532,0.131717383
96795,38.4,9747,943,0.096747717
96734,34.5,52072,8035,0.154305577
96753,44,29050,3089,0.106333907
79915,40.5,36809,3049,0.082833003
77037,34.1,19172,2082,0.108595869
7094,41,20344,2811,0.138173417
18109,33.9,17988,1427,0.079330665
37760,39.4,13863,1750,0.126235303
38012,41.6,13680,1126,0.082309942
38343,42.9,15581,1671,0.107246005
38358,42.2,12208,1819,0.149000655
11225,35.9,57479,5026,0.08744063
80232,40.1,22952,2028,0.088358313
47501,40,18077,2560,0.141616419
40031,40.3,24743,3460,0.13983753
78620,42.4,17781,3380,0.190090546
59860,46.3,10618,1193,0.112356376
61953,40.3,6084,883,0.14513478
92602,36.9,23491,5574,0.237282363
94089,36.7,23131,2696,0.116553543
89506,33.5,44041,6651,0.151018369
32561,49.8,10033,1354,0.13495465
45331,47.2,22289,2840,0.127417112
98531,38.2,26314,3511,0.133427073
11784,38,25613,3713,0.144965447
20708,34.3,28146,4486,0.159383216
93906,32.4,65049,11311,0.173884303
62712,42.9,10508,1688,0.160639513
23430,47.7,17433,2159,0.12384558
37643,45.7,33924,3499,0.103142318
30306,35.6,24234,3720,0.153503342
75071,0,0,0,
4240,40.1,36488,3510,0.09619601
66048,39.4,36543,4225,0.115617218
11747,50.6,18487,2734,0.147887705
89074,42.1,50902,6486,0.127421319
46222,29,38298,4486,0.117134054
46615,36.8,13868,1956,0.14104413
10471,44.4,22666,2502,0.1103856
54940,50.8,4137,624,0.150833938
37352,43.5,3419,506,0.14799649
52804,37.4,27949,2462,0.088089019
51503,43.6,37316,5077,0.136054239
76901,36.1,32012,4599,0.143664876
22003,38.7,60022,8534,0.1421812
90024,22.8,52190,3016,0.057788848
78596,28.8,68002,13332,0.196053057
53058,51.1,3349,440,0.131382502
85207,44,50406,7857,0.155874301
46350,42,43229,5445,0.125957112
93212,35.3,23611,2002,0.084790987
33613,28.8,36665,2629,0.071703259
12095,41.7,12177,1513,0.124250636
6473,47.4,24370,2982,0.122363562
37218,42.4,15892,1180,0.074251196
7866,44.9,23253,3443,0.148066916
7078,41.5,13517,4072,0.301250277
39145,45.9,5089,657,0.129101985
13210,21.5,28220,964,0.03416017
55792,45.1,10054,775,0.077083748
55981,51.4,4026,516,0.128166915
1742,46.3,19329,3992,0.20652905
1238,47.1,5877,575,0.097839034
1240,59.7,4501,208,0.046211953
1027,45.5,18012,1746,0.096935376
1460,45.2,10180,1950,0.191552063
1475,38.2,10943,1825,0.16677328
77702,35,3260,615,0.188650307
79415,28.1,18134,1714,0.094518584
83110,33.3,4924,1247,0.253249391
16866,45.7,10181,863,0.08476574
74010,38.4,10926,1536,0.140582098
38571,45.6,14540,1667,0.114649243
38464,41.8,22590,2867,0.126914564
38242,44.4,20517,2305,0.11234586
44710,39.9,8678,946,0.109011293
49120,41.8,36742,4721,0.128490556
49125,58,2267,137,0.060432289
49085,44.3,24220,4016,0.165813377
49037,35.4,20872,1758,0.084227673
48842,39.2,22213,3116,0.140278215
54665,47,8225,1244,0.151246201
15825,42.9,9017,1090,0.120882777
48602,36.2,30528,2878,0.094274109
19106,39,12729,629,0.049414722
39401,31.5,42388,3402,0.080258564
95620,35.5,22193,3252,0.14653269
92028,40.5,48698,6666,0.136884472
94954,40.9,39185,6292,0.160571647
90038,34.3,28891,2334,0.080786404
90066,38.5,59812,6529,0.109158697
90716,32.6,14440,1860,0.128808864
12144,41,20425,2228,0.109082007
12804,46.9,26472,3249,0.122733454
14534,46.4,31959,6675,0.208861354
19144,35.3,44362,2311,0.052094135
38632,39.9,28141,5172,0.183788778
75104,34.6,49707,7640,0.153700686
75455,34,28663,5021,0.175173569
18106,45.3,7344,1258,0.171296296
19148,36.8,52829,6102,0.115504742
2066,49.7,18437,3245,0.176004773
1966,56.7,7309,697,0.095361883
48413,44,7309,1075,0.147078944
48651,54.7,4791,277,0.05781674
68850,32.4,12453,1914,0.153697904
59401,38,13753,1338,0.097287864
48801,35.8,12829,1200,0.093538078
60630,40.9,57048,8130,0.142511569
7470,43.4,54542,8988,0.164790437
28210,35.2,48860,6470,0.132419157
91104,40.9,38287,5005,0.130723222
91402,34.1,72845,9185,0.126089642
93648,29.4,16262,2811,0.172856967
92865,36.2,20889,3254,0.155775767
94606,37,38636,3494,0.090433792
94621,30.2,35417,4842,0.136714007
44012,45.5,24292,4692,0.193150008
10994,49.3,7476,1088,0.14553237
14895,48.4,9243,877,0.094882614
11783,43.9,21512,3789,0.176134251
28675,49.3,6780,630,0.092920354
95932,38.4,7716,1027,0.133100052
7719,47.2,21312,2873,0.134806682
3833,47.4,22357,3443,0.154000984
68434,37.7,8651,1428,0.165067622
68310,45.1,13741,1814,0.132013682
3303,41.9,16021,1909,0.119156108
7832,48.1,3474,540,0.155440415
79412,30,16734,1965,0.117425601
79423,34.6,40742,6988,0.171518335
78559,35,13399,2577,0.192327786
77098,34.6,13968,1010,0.072308133
90274,52.2,25334,4632,0.182837294
94015,40.2,65750,6306,0.095908745
34293,62.3,39965,2739,0.068534968
3102,34.8,33362,3095,0.092770218
40202,37.4,7272,11,0.001512651
65301,38.2,34250,4822,0.140788321
2339,42.3,14616,3068,0.209906951
2184,41.9,37625,6283,0.166990033
2134,27.7,20124,660,0.032796661
2121,33.3,30487,2067,0.06779939
81416,43.1,14373,2057,0.143115564
80723,37.4,7258,1245,0.171534858
8742,45.5,24696,3734,0.151198575
7110,41.4,28706,4555,0.158677628
3842,51.9,15520,1802,0.116108247
94530,42.9,26430,3509,0.132765796
3743,43.1,13830,1288,0.093130875
68467,39.3,9502,1529,0.160913492
94597,39.4,23360,3438,0.147174658
91361,50.8,20478,3063,0.149575154
91942,36.2,40588,4639,0.114294865
92870,37.9,54184,8677,0.160139525
95621,40.1,42195,5410,0.128214243
90043,40.5,46373,4289,0.092489164
90021,39.6,2977,232,0.077930803
91042,44.5,27260,2648,0.097138665
27107,36,48523,6103,0.125775405
